WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
36075000	36085000	26	17.8861862280769	16.4737684009513	scaffold_11_arrow_ctg1	bio16	10000	Odd	2285
72945000	72955000	63	12.8969497069841	16.9260653871881	scaffold_11_arrow_ctg1	bio16	10000	Odd	4621
83895000	83915000	71	15.6478674680282	23.0711973054318	scaffold_11_arrow_ctg1	bio16	20000	Odd	5313
8865000	8905000	65	14.2544638916923	19.6018913797768	Super_Scaffold_6	bio16	40000	Even	6067
37875000	37915000	46	15.4030108858696	18.2047689059199	Super_Scaffold_6	bio16	40000	Even	7899
54135000	54155000	33	19.7427621772727	20.9071208615899	Super_Scaffold_6	bio16	20000	Even	8940
92755000	92775000	47	16.3184992155319	19.7831879033382	Super_Scaffold_6	bio16	20000	Even	11394
35595000	35625000	53	19.9663196650943	26.8539566663356	Super_Scaffold_8	bio16	30000	Even	18648
35635000	35655000	21	19.4524055333333	16.385209994255	Super_Scaffold_8	bio16	20000	Even	18650
35655000	35675000	44	17.9896744254545	21.5816277431353	Super_Scaffold_8	bio16	20000	Even	18651
35675000	35765000	212	17.7681472622642	46.6624132306926	Super_Scaffold_8	bio16	90000	Even	18652
35765000	35775000	22	20.2241742286364	17.5676545623759	Super_Scaffold_8	bio16	10000	Even	18653
925000	935000	50	15.1248167574	18.5467564782731	scaffold_17_arrow_ctg1	bio16	10000	Odd	22117
17655000	18625000	22	27.2789939027273	24.8518133038355	scaffold_17_arrow_ctg1	bio16	10000	Odd	23215
46615000	46635000	54	14.1769919994444	17.7411255542893	scaffold_17_arrow_ctg1	bio16	20000	Odd	24923
38885000	38925000	97	13.2068833814433	21.6744793771401	scaffold_18_arrow_ctg1	bio16	40000	Even	28728
7835000	7855000	64	13.6507511929687	18.3873538224351	Super_Scaffold_11	bio16	20000	Odd	30580
112745000	112785000	90	11.5841780798889	17.4889902599439	Super_Scaffold_4	bio16	40000	Even	39833
115175000	115205000	121	14.5928162273554	27.5637713285526	Super_Scaffold_4	bio16	30000	Even	39965
157335000	157345000	39	17.9854305089744	20.3125965210888	Super_Scaffold_4	bio16	10000	Even	42210
157355000	157365000	29	19.7324322717241	19.5868603419308	Super_Scaffold_4	bio16	10000	Even	42212
157365000	157385000	28	18.8134910346429	18.1757864043958	Super_Scaffold_4	bio16	20000	Even	42213
179345000	179365000	52	16.2791305040385	20.7464014785959	Super_Scaffold_4	bio16	20000	Even	43408
179365000	179395000	53	18.935544059434	25.2020549261794	Super_Scaffold_4	bio16	30000	Even	43409
179395000	179415000	23	19.1305950343478	16.8079763310868	Super_Scaffold_4	bio16	20000	Even	43410
211655000	211675000	33	16.6092111624242	16.9445605688965	Super_Scaffold_4	bio16	20000	Even	45144
211705000	211725000	31	16.798697626129	16.6553063080616	Super_Scaffold_4	bio16	20000	Even	45147
215855000	215875000	58	13.4992778855172	17.2502986781317	Super_Scaffold_4	bio16	20000	Even	45385
219375000	219405000	72	13.2597113698611	18.77231937438	Super_Scaffold_4	bio16	30000	Even	45590
219675000	219715000	60	18.7714040728333	26.5348631305113	Super_Scaffold_4	bio16	40000	Even	45604
51035000	51055000	43	21.8014317262791	26.8372388547451	Super_Scaffold_5	bio16	20000	Odd	48571
87985000	88005000	58	13.4538625705172	17.1741612028587	Super_Scaffold_5	bio16	20000	Odd	50670
88005000	88015000	47	14.5449472208511	17.1066401393878	Super_Scaffold_5	bio16	10000	Odd	50671
88055000	88075000	33	16.8788441645455	17.2855274217552	Super_Scaffold_5	bio16	20000	Odd	50675
127375000	127395000	48	15.5907844410417	18.8826904842713	Super_Scaffold_5	bio16	20000	Odd	52938
147225000	147265000	41	14.7251353241463	16.2314396529622	Super_Scaffold_5	bio16	40000	Odd	54116
12325000	12345000	43	15.8058941960465	18.182688730582	scaffold_21_arrow_ctg1	bio16	20000	Even	56217
40565000	40575000	24	19.8459676483333	17.9409513793402	scaffold_21_arrow_ctg1	bio16	10000	Even	57984
24235000	24255000	58	15.7543444741379	21.030853247226	scaffold_2_arrow_ctg1	bio16	20000	Odd	59505
150095000	150125000	76	14.5084494975	21.6831302617807	scaffold_2_arrow_ctg1	bio16	30000	Odd	66609
152675000	152705000	41	23.0831166026829	28.0122581836456	scaffold_2_arrow_ctg1	bio16	30000	Odd	66751
152705000	152715000	17	21.4175497294118	16.5259682826863	scaffold_2_arrow_ctg1	bio16	10000	Odd	66752
152745000	152765000	25	18.0815838156	16.3689247456849	scaffold_2_arrow_ctg1	bio16	20000	Odd	66756
152765000	152785000	23	21.8326490052174	19.6605710987625	scaffold_2_arrow_ctg1	bio16	20000	Odd	66757
154425000	154435000	32	16.07603803	16.0219150614444	scaffold_2_arrow_ctg1	bio16	10000	Odd	66852
183985000	183995000	19	26.0144201978947	21.8818990282237	scaffold_2_arrow_ctg1	bio16	10000	Odd	68564
198445000	198495000	119	9.99856640243697	16.3026164787411	scaffold_2_arrow_ctg1	bio16	50000	Odd	69419
36725000	36775000	95	11.1879122598947	17.1180108903588	Super_Scaffold_1	bio16	50000	Even	71993
79875000	79895000	58	24.4237814927586	35.5649161869235	Super_Scaffold_1	bio16	20000	Even	74467
118045000	118065000	43	14.5746329746512	16.4053648621597	Super_Scaffold_1	bio16	20000	Even	76584
137115000	137145000	91	14.7464003702198	24.2262981249801	Super_Scaffold_1	bio16	30000	Even	77666
137145000	137165000	60	13.478284462	17.5094004015016	Super_Scaffold_1	bio16	20000	Even	77667
137315000	137335000	67	12.4666395371642	16.6797761339958	Super_Scaffold_1	bio16	20000	Even	77678
159725000	159765000	97	10.9280847653608	16.7339446300906	Super_Scaffold_1	bio16	40000	Even	78943
215855000	215865000	27	18.0503740248148	16.9753866908454	Super_Scaffold_1	bio16	10000	Even	82137
215865000	215875000	14	24.0525047564286	17.1673698399885	Super_Scaffold_1	bio16	10000	Even	82138
215885000	215905000	49	22.0486888979592	29.0294875007547	Super_Scaffold_1	bio16	20000	Even	82140
234475000	234495000	57	16.8150596461404	22.6116266577714	Super_Scaffold_1	bio16	20000	Even	83248
58185000	58225000	74	11.6868854516216	16.0528900659291	Super_Scaffold_3	bio16	40000	Odd	87060
99895000	99915000	39	18.3508481571795	20.8149436975927	Super_Scaffold_3	bio16	20000	Odd	89510
103745000	103775000	59	13.463057890339	17.3371296158584	Super_Scaffold_3	bio16	30000	Odd	89733
121285000	121295000	16	22.8197935925	17.2672562274564	Super_Scaffold_3	bio16	10000	Odd	90793
142265000	142275000	24	18.78272532625	16.7943300400126	Super_Scaffold_3	bio16	10000	Odd	92067
14395000	14415000	68	12.0741867669118	16.0913909018173	Super_Scaffold_2	bio16	20000	Even	93621
63075000	63085000	23	20.5332129173913	18.2887389203442	Super_Scaffold_2	bio16	10000	Even	96347
97285000	97305000	51	15.3974668790196	19.1599263535403	Super_Scaffold_2	bio16	20000	Even	98305
114855000	114895000	40	21.13937640775	24.962395888531	Super_Scaffold_2	bio16	40000	Even	99278
26845000	26855000	64	16.1220621201563	22.7394603819502	Super_Scaffold_13	bio16	10000	Odd	102796
54395000	54435000	142	9.38459661746479	16.1979805017195	Super_Scaffold_13	bio16	40000	Odd	104469
89625000	89645000	35	18.4840781174286	19.8921474673007	Super_Scaffold_13	bio16	20000	Odd	106553
128995000	129025000	29	22.2947873555172	22.6243895011085	Super_Scaffold_13	bio16	30000	Odd	108920
29975000	30015000	64	16.156977933125	22.8009489372673	Super_Scaffold_9	bio16	40000	Even	111526
42115000	42145000	65	14.7150240947692	20.4192736818502	Super_Scaffold_9	bio16	30000	Even	112253
70615000	70655000	55	15.10609708	19.421441701221	Super_Scaffold_9	bio16	40000	Even	113901
70825000	70845000	46	20.6344582023913	26.0153422661257	Super_Scaffold_9	bio16	20000	Even	113914
70855000	70875000	51	17.3621106815686	22.2484508803056	Super_Scaffold_9	bio16	20000	Even	113916
87295000	87315000	81	14.0622913879012	21.5011096019605	Super_Scaffold_9	bio16	20000	Even	114868
137415000	137425000	39	16.9212971364103	18.8497104296347	Super_Scaffold_9	bio16	10000	Even	117856
6355000	6375000	56	13.2959257542857	16.6152859627607	Super_Scaffold_12	bio16	20000	Odd	118395
24815000	24835000	31	22.3554841429032	23.4659271482593	Super_Scaffold_12	bio16	20000	Odd	119492
74515000	74535000	45	14.9660131713333	17.3604949402875	Super_Scaffold_12	bio16	20000	Odd	122414
106175000	106185000	36	15.3590550155556	16.0468240095795	Super_Scaffold_12	bio16	10000	Odd	124226
106185000	106195000	42	14.6448091152381	16.3135969843155	Super_Scaffold_12	bio16	10000	Odd	124227
106875000	106895000	20	21.1196695875	17.6316788728637	Super_Scaffold_12	bio16	20000	Odd	124265
134045000	134065000	49	14.4643850669388	17.3426795689554	Super_Scaffold_12	bio16	20000	Odd	125837
137515000	137525000	18	23.2413217183333	18.7083724085577	Super_Scaffold_12	bio16	10000	Odd	126054
138395000	138405000	24	25.5595357725	24.1025751209858	Super_Scaffold_12	bio16	10000	Odd	126104
139155000	139175000	50	13.5793333514	16.1411117367442	Super_Scaffold_12	bio16	20000	Odd	126150
51845000	51875000	72	15.9663546575	23.8279974879008	Super_Scaffold_14	bio16	30000	Even	130495
56975000	56995000	42	16.43956568	18.8740236388315	Super_Scaffold_14	bio16	20000	Even	130793
70565000	70615000	69	12.9527984618841	17.8158629818606	Super_Scaffold_14	bio16	50000	Even	131606
70615000	70655000	48	16.250799810625	19.8892902187965	Super_Scaffold_14	bio16	40000	Even	131607
80825000	80855000	49	20.9373359483673	27.3169811513656	Super_Scaffold_14	bio16	30000	Even	132247
104715000	104735000	35	17.1431797225714	18.145874878447	Super_Scaffold_14	bio16	20000	Even	133702
