WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
9725000	9735000	18	25.0508135766667	18.8833145823592	scaffold_11_arrow_ctg1	bio3	10000	Odd	627
10255000	10275000	64	15.7900233009375	18.3728122630078	scaffold_11_arrow_ctg1	bio3	20000	Odd	658
10275000	10285000	36	19.4001357002778	18.8182997538971	scaffold_11_arrow_ctg1	bio3	10000	Odd	659
23705000	23725000	41	16.2996210443902	15.4644657693441	scaffold_11_arrow_ctg1	bio3	20000	Odd	1499
40375000	40405000	57	14.5265021766667	15.1199186917991	scaffold_11_arrow_ctg1	bio3	30000	Odd	2546
71095000	71125000	70	14.569343218	16.8390196734437	scaffold_11_arrow_ctg1	bio3	30000	Odd	4455
79325000	79335000	27	20.2416318581481	17.3142632993677	scaffold_11_arrow_ctg1	bio3	10000	Odd	4951
2605000	2625000	62	16.2540867558065	18.9334585563882	Super_Scaffold_6	bio3	20000	Even	5615
32665000	32695000	60	14.1378100605	14.8123400118615	Super_Scaffold_6	bio3	30000	Even	7481
41885000	41915000	83	15.3487501003614	19.9878619631445	Super_Scaffold_6	bio3	30000	Even	8033
41915000	41935000	57	14.6988302977193	15.4225677272905	Super_Scaffold_6	bio3	20000	Even	8034
92735000	92775000	83	14.3696655342169	17.9129247275053	Super_Scaffold_6	bio3	40000	Even	11120
35575000	35605000	47	17.8285332459574	18.9956358074696	Super_Scaffold_8	bio3	30000	Even	18370
35605000	35625000	32	19.6250766975	18.0380615247589	Super_Scaffold_8	bio3	20000	Even	18371
35635000	35655000	21	19.98522561	14.9964170413319	Super_Scaffold_8	bio3	20000	Even	18373
35655000	35675000	44	18.4280626077273	19.304483220424	Super_Scaffold_8	bio3	20000	Even	18374
35675000	35695000	35	16.7627145714286	14.9254900221007	Super_Scaffold_8	bio3	20000	Even	18375
35715000	35745000	75	17.7151776118667	23.7674570848533	Super_Scaffold_8	bio3	30000	Even	18377
35745000	35755000	22	20.3503014918182	15.7476496105436	Super_Scaffold_8	bio3	10000	Even	18378
35755000	35765000	41	20.1011239070732	21.126766921501	Super_Scaffold_8	bio3	10000	Even	18379
35765000	35775000	22	20.148704675	15.5276911231996	Super_Scaffold_8	bio3	10000	Even	18380
65435000	65455000	47	15.2548614074468	14.8912534418781	Super_Scaffold_8	bio3	20000	Even	20083
74675000	74705000	77	13.6896133132468	15.8651853368626	Super_Scaffold_8	bio3	30000	Even	20619
3545000	3585000	98	15.5930812392857	22.2816744238846	scaffold_17_arrow_ctg1	bio3	40000	Odd	21958
17695000	18435000	20	20.868770084	15.5541602727515	scaffold_17_arrow_ctg1	bio3	10000	Odd	22897
28095000	28105000	14	23.3530547128571	15.1758199260802	scaffold_17_arrow_ctg1	bio3	10000	Odd	23469
28915000	28935000	22	19.9935284013636	15.3583812156354	scaffold_17_arrow_ctg1	bio3	20000	Odd	23516
50655000	50665000	16	21.7796097075	14.7595793232765	scaffold_17_arrow_ctg1	bio3	10000	Odd	24861
50715000	50755000	79	16.7124914965823	22.3199042623066	scaffold_17_arrow_ctg1	bio3	40000	Odd	24864
905000	925000	84	15.310589509881	20.026552228002	scaffold_18_arrow_ctg1	bio3	20000	Even	26062
38885000	38925000	97	16.7303517698969	24.7732266481171	scaffold_18_arrow_ctg1	bio3	40000	Even	28437
2175000	2195000	73	13.3346205757534	14.7420591112077	Super_Scaffold_11	bio3	20000	Odd	29894
2195000	2205000	27	18.473936432963	15.1776051990356	Super_Scaffold_11	bio3	10000	Odd	29895
7845000	7855000	35	17.0781663162857	15.3596128963287	Super_Scaffold_11	bio3	10000	Odd	30251
25635000	25665000	73	15.0137323147945	18.079293741025	Super_Scaffold_11	bio3	30000	Odd	31348
1625000	1655000	62	15.170483596129	16.9486810881937	Super_Scaffold_4	bio3	30000	Even	33660
14345000	14395000	119	15.6695637614286	24.7472896319492	Super_Scaffold_4	bio3	50000	Even	34419
15355000	15385000	62	14.7903544993548	16.252419122229	Super_Scaffold_4	bio3	30000	Even	34474
67025000	67055000	62	21.0507086532258	27.7191722011145	Super_Scaffold_4	bio3	30000	Even	37339
67055000	67075000	31	18.7272376745161	16.5911262201886	Super_Scaffold_4	bio3	20000	Even	37340
112045000	112065000	48	16.7434429439583	17.4478853579089	Super_Scaffold_4	bio3	20000	Even	39757
112115000	112135000	54	17.6903487598148	20.1249137599141	Super_Scaffold_4	bio3	20000	Even	39761
112175000	112205000	60	17.8146848993333	21.4375582001563	Super_Scaffold_4	bio3	30000	Even	39765
137635000	137655000	44	17.7339997597727	18.2335291402488	Super_Scaffold_4	bio3	20000	Even	41220
200005000	200055000	68	16.2892063298529	19.8958081395408	Super_Scaffold_4	bio3	50000	Even	44733
210305000	210345000	96	13.5865717564583	17.4799136231242	Super_Scaffold_4	bio3	40000	Even	45359
219395000	219425000	89	14.2690387870787	18.3282555729328	Super_Scaffold_4	bio3	30000	Even	45925
10255000	10265000	32	17.836523961875	15.6845168166081	Super_Scaffold_5	bio3	10000	Odd	46619
29855000	29895000	77	14.4357007322078	17.3881183209471	Super_Scaffold_5	bio3	40000	Odd	47754
62025000	62035000	28	18.1294259353571	15.0320567154581	Super_Scaffold_5	bio3	10000	Odd	49581
150435000	150445000	27	20.0359119544444	17.0656044566816	Super_Scaffold_5	bio3	10000	Odd	54613
127775000	127815000	69	15.01456878	17.5786091441691	scaffold_2_arrow_ctg1	bio3	40000	Odd	65459
150065000	150085000	33	17.1123247581818	14.9599575892887	scaffold_2_arrow_ctg1	bio3	20000	Odd	66703
150095000	150115000	60	18.160641871	22.0609246516999	scaffold_2_arrow_ctg1	bio3	20000	Odd	66705
162075000	162115000	89	13.4072284106742	16.4369903544449	scaffold_2_arrow_ctg1	bio3	40000	Odd	67405
178415000	178425000	16	22.115414164375	15.0720376918014	scaffold_2_arrow_ctg1	bio3	10000	Odd	68352
196085000	196095000	28	18.9863521728571	16.0868519756236	scaffold_2_arrow_ctg1	bio3	10000	Odd	69368
197045000	197065000	75	13.3759229250667	15.0258458850768	scaffold_2_arrow_ctg1	bio3	20000	Odd	69421
44245000	44305000	76	23.2540034909211	35.1577216451	Super_Scaffold_1	bio3	60000	Even	72550
55295000	55315000	38	16.3095416131579	14.9021719421713	Super_Scaffold_1	bio3	20000	Even	73162
