WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
8085000	8105000	39	18.7870880925641	13.2226779999524	scaffold_11_arrow_ctg1	bio15	20000	Odd	512
23425000	23455000	45	19.1429749248889	14.8349379831062	scaffold_11_arrow_ctg1	bio15	30000	Odd	1505
80925000	80935000	21	22.7177800657143	14.4674997174566	scaffold_11_arrow_ctg1	bio15	10000	Odd	5056
80955000	80965000	18	22.5438358355556	13.1990912526648	scaffold_11_arrow_ctg1	bio15	10000	Odd	5059
80965000	80975000	25	22.8034972472	15.8987056100968	scaffold_11_arrow_ctg1	bio15	10000	Odd	5060
85765000	85775000	45	19.2264964877778	14.9831428222255	scaffold_11_arrow_ctg1	bio15	10000	Odd	5360
86195000	86215000	44	18.5001711547727	13.5413009123078	scaffold_11_arrow_ctg1	bio15	20000	Odd	5391
86425000	86455000	34	22.6636693052941	18.3252469243563	scaffold_11_arrow_ctg1	bio15	30000	Odd	5405
86705000	86735000	80	17.1434855645	15.049258724332	scaffold_11_arrow_ctg1	bio15	30000	Odd	5424
86775000	86785000	22	22.7683817631818	14.8707398818824	scaffold_11_arrow_ctg1	bio15	10000	Odd	5428
86805000	86815000	30	21.11377558	14.9680359374913	scaffold_11_arrow_ctg1	bio15	10000	Odd	5431
9715000	9725000	66	17.1116355557576	13.6007234755101	Super_Scaffold_6	bio15	10000	Even	6051
10555000	10565000	22	21.3811802209091	13.1496307125628	Super_Scaffold_6	bio15	10000	Even	6107
38555000	38565000	31	24.8125446751613	20.66293747035	Super_Scaffold_6	bio15	10000	Even	7767
5245000	5265000	62	24.7105242391935	29.0093154117563	Super_Scaffold_7	bio15	20000	Odd	11379
7925000	7945000	37	23.865757942973	21.0507967937338	Super_Scaffold_7	bio15	20000	Odd	11553
24195000	24225000	63	20.5481001242857	20.5030766009506	Super_Scaffold_7	bio15	30000	Odd	12550
25735000	25755000	54	20.7579946362963	19.3901560232603	Super_Scaffold_7	bio15	20000	Odd	12638
25755000	25795000	89	19.6199752030337	22.0532309754458	Super_Scaffold_7	bio15	40000	Odd	12639
29295000	29325000	50	19.1343398464	15.6212463087983	Super_Scaffold_7	bio15	30000	Odd	12854
69985000	70005000	38	22.4135726444737	18.965426895763	Super_Scaffold_7	bio15	20000	Odd	15311
70705000	70725000	77	17.1054719471429	14.6761537099666	Super_Scaffold_7	bio15	20000	Odd	15357
79905000	79925000	40	24.89700156875	23.6128133733983	Super_Scaffold_7	bio15	20000	Odd	15937
4135000	4165000	76	16.6549433686842	13.5416116878473	Super_Scaffold_8	bio15	30000	Even	16375
13795000	13825000	61	17.5174357027869	13.9137671886991	Super_Scaffold_8	bio15	30000	Even	16961
16635000	16655000	56	22.4923576151786	23.1791084537879	Super_Scaffold_8	bio15	20000	Even	17140
37535000	37555000	67	17.8404673316418	15.2814271906082	Super_Scaffold_8	bio15	20000	Even	18328
71245000	71255000	22	21.4846846290909	13.2780492448078	Super_Scaffold_8	bio15	10000	Even	20311
24185000	24205000	30	20.753675512	14.4463113003287	scaffold_17_arrow_ctg1	bio15	20000	Odd	23116
46445000	46465000	41	24.2208322287805	22.7608893189683	scaffold_17_arrow_ctg1	bio15	20000	Odd	24525
46465000	46485000	57	21.557805937193	21.5187767933228	scaffold_17_arrow_ctg1	bio15	20000	Odd	24526
56485000	56515000	55	18.8506441556364	15.8271674798566	scaffold_17_arrow_ctg1	bio15	30000	Odd	25159
14605000	14625000	41	20.1746104497561	15.9075990489101	scaffold_18_arrow_ctg1	bio15	20000	Even	26847
50625000	50645000	42	19.7432642854762	15.3609766850344	scaffold_18_arrow_ctg1	bio15	20000	Even	29096
11175000	11195000	37	20.4120510851351	15.4937526089281	Super_Scaffold_11	bio15	20000	Odd	30454
31875000	31895000	27	20.9345923962963	13.9536414448515	Super_Scaffold_11	bio15	20000	Odd	31734
58935000	58965000	43	20.9191577411628	17.582438816892	Super_Scaffold_11	bio15	30000	Odd	33377
58965000	58985000	35	20.2961573517143	14.8878212737318	Super_Scaffold_11	bio15	20000	Odd	33378
14345000	14355000	40	18.69182044325	13.231746865363	Super_Scaffold_4	bio15	10000	Even	34399
14355000	14395000	79	19.5822723496203	20.6887361455796	Super_Scaffold_4	bio15	40000	Even	34400
36715000	36765000	72	16.9632843619444	13.8725149325394	Super_Scaffold_4	bio15	50000	Even	35612
73565000	73575000	23	22.6685947821739	15.0783667320026	Super_Scaffold_4	bio15	10000	Even	37533
113745000	113755000	45	18.4406353164444	13.5886714493358	Super_Scaffold_4	bio15	10000	Even	39597
139615000	139665000	60	17.4293818415	13.6188299405172	Super_Scaffold_4	bio15	50000	Even	41004
33335000	33355000	49	18.5627367104082	14.4058440778381	Super_Scaffold_5	bio15	20000	Odd	47409
48945000	49005000	72	18.0195826865278	16.2433991962168	Super_Scaffold_5	bio15	60000	Odd	48314
56035000	56055000	22	22.1394713813636	14.0904470463841	Super_Scaffold_5	bio15	20000	Odd	48687
69435000	69455000	17	24.6277599752941	15.1000249477159	Super_Scaffold_5	bio15	20000	Odd	49471
103705000	103725000	63	19.1742998747619	17.6187038730413	Super_Scaffold_5	bio15	20000	Odd	51403
119245000	119265000	66	17.9024785319697	15.300217901658	Super_Scaffold_5	bio15	20000	Odd	52296
126495000	126505000	35	20.603330722	15.3685223560071	Super_Scaffold_5	bio15	10000	Odd	52741
143235000	143255000	49	19.3370134693878	15.8395225977068	Super_Scaffold_5	bio15	20000	Odd	53716
21695000	21715000	32	20.3912347196875	14.3777487291606	scaffold_2_arrow_ctg1	bio15	20000	Odd	59150
21835000	21855000	87	19.310365097931	21.0401413865486	scaffold_2_arrow_ctg1	bio15	20000	Odd	59158
22345000	22365000	46	21.0986863413043	18.5075242472561	scaffold_2_arrow_ctg1	bio15	20000	Odd	59189
22925000	22945000	24	21.3410255116667	13.6823058600089	scaffold_2_arrow_ctg1	bio15	20000	Odd	59221
96885000	96905000	30	20.2906402426667	13.7754508108315	scaffold_2_arrow_ctg1	bio15	20000	Odd	63485
102105000	102125000	31	19.899788483871	13.427520344263	scaffold_2_arrow_ctg1	bio15	20000	Odd	63807
127065000	127085000	43	21.7628382381395	19.0458613996674	scaffold_2_arrow_ctg1	bio15	20000	Odd	65236
149485000	149495000	56	17.7606572457143	13.8127933573629	scaffold_2_arrow_ctg1	bio15	10000	Odd	66538
149625000	149665000	45	18.8558834982222	14.3255085946947	scaffold_2_arrow_ctg1	bio15	40000	Odd	66545
161265000	161305000	32	20.3278479915625	14.2829001478839	scaffold_2_arrow_ctg1	bio15	40000	Odd	67235
171165000	171175000	47	18.89333128	14.7083023674818	scaffold_2_arrow_ctg1	bio15	10000	Odd	67813
171345000	171375000	41	19.1023235056098	14.0914124723057	scaffold_2_arrow_ctg1	bio15	30000	Odd	67823
194775000	194795000	33	19.4704008427273	13.2014213813953	scaffold_2_arrow_ctg1	bio15	20000	Odd	69233
194795000	194805000	26	20.94897391	13.7122003525048	scaffold_2_arrow_ctg1	bio15	10000	Odd	69234
6405000	6445000	60	18.9066529048333	16.6456968887822	Super_Scaffold_1	bio15	40000	Even	70326
8895000	8905000	36	23.4188186402778	20.0550333748937	Super_Scaffold_1	bio15	10000	Even	70477
76615000	76635000	33	20.6195875636364	14.9476660125366	Super_Scaffold_1	bio15	20000	Even	74360
79915000	79925000	44	20.5051081343182	17.0592097361514	Super_Scaffold_1	bio15	10000	Even	74573
97615000	97635000	63	21.6279534668254	22.770290872052	Super_Scaffold_1	bio15	20000	Even	75551
