WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
36075000	36085000	26	22.014499965	17.7615179580688	scaffold_11_arrow_ctg1	bio6	10000	Odd	2242
40665000	40695000	69	16.3830700055072	17.4151438934358	scaffold_11_arrow_ctg1	bio6	30000	Odd	2541
60905000	60935000	47	17.9299256559574	16.9846248184347	scaffold_11_arrow_ctg1	bio6	30000	Odd	3812
60935000	60945000	54	18.5089170772222	19.2533074389237	scaffold_11_arrow_ctg1	bio6	10000	Odd	3813
60945000	60955000	43	17.5957887113954	15.7062347242014	scaffold_11_arrow_ctg1	bio6	10000	Odd	3814
77075000	77095000	23	22.6102079782609	17.4089546317424	scaffold_11_arrow_ctg1	bio6	20000	Odd	4822
92755000	92775000	47	19.7039479331915	19.979632322676	Super_Scaffold_6	bio6	20000	Even	11289
18365000	18385000	29	19.5538213058621	15.49505270753	Super_Scaffold_7	bio6	20000	Odd	12478
23435000	23455000	67	20.7322474777612	25.9275603107009	Super_Scaffold_7	bio6	20000	Odd	12796
33665000	33715000	124	14.9183251833871	19.3294091255158	Super_Scaffold_7	bio6	50000	Odd	13426
57925000	57945000	47	19.0436532389362	18.8648844473625	Super_Scaffold_7	bio6	20000	Odd	14888
3595000	3605000	44	19.2816288136364	18.6416172455521	Super_Scaffold_8	bio6	10000	Even	16700
4355000	4365000	39	20.3577077594872	19.20538177228	Super_Scaffold_8	bio6	10000	Even	16746
35605000	35625000	32	19.455038301875	16.1391916902185	Super_Scaffold_8	bio6	20000	Even	18613
35705000	35745000	94	17.4342256897872	22.8363745872475	Super_Scaffold_8	bio6	40000	Even	18619
35745000	35755000	22	21.8897469863636	16.194124141019	Super_Scaffold_8	bio6	10000	Even	18620
35755000	35765000	41	19.3232929714634	18.0605860311352	Super_Scaffold_8	bio6	10000	Even	18621
17655000	18445000	76	15.1938266884211	15.7240877408095	scaffold_17_arrow_ctg1	bio6	30000	Odd	23249
22985000	23015000	32	19.2216049578125	15.814008717068	scaffold_17_arrow_ctg1	bio6	30000	Odd	23531
46615000	46635000	54	20.3860755911111	22.6502464078275	scaffold_17_arrow_ctg1	bio6	20000	Odd	24996
54435000	54455000	40	19.058711717	17.4268977783902	scaffold_17_arrow_ctg1	bio6	20000	Odd	25491
38905000	38925000	31	22.4522232883871	19.9944710915157	scaffold_18_arrow_ctg1	bio6	20000	Even	28798
107425000	107455000	62	16.3134503677419	16.3731535361927	Super_Scaffold_4	bio6	30000	Even	39829
113105000	113125000	38	19.4989585171053	17.6539488152405	Super_Scaffold_4	bio6	20000	Even	40152
114065000	114085000	61	16.1165295673771	15.8618306323274	Super_Scaffold_4	bio6	20000	Even	40207
115175000	115205000	121	14.355526913719	17.569626176562	Super_Scaffold_4	bio6	30000	Even	40263
133495000	133515000	48	17.0064131135417	15.5887345964315	Super_Scaffold_4	bio6	20000	Even	41257
157345000	157405000	121	14.0383060023967	16.710326970854	Super_Scaffold_4	bio6	60000	Even	42603
211685000	211715000	39	18.737810404359	16.7141753399098	Super_Scaffold_4	bio6	30000	Even	45626
219395000	219425000	89	23.971012564382	37.4069300720604	Super_Scaffold_4	bio6	30000	Even	46079
219425000	219435000	32	23.83756188375	22.2442408809397	Super_Scaffold_4	bio6	10000	Even	46080
141105000	141145000	49	18.0336274438776	17.52099666987	Super_Scaffold_5	bio6	40000	Odd	54418
165515000	165525000	24	20.7401129341667	15.5272790620228	Super_Scaffold_5	bio6	10000	Odd	55879
34405000	34435000	134	15.6359749749254	22.1394711536428	scaffold_21_arrow_ctg1	bio6	30000	Even	58193
72235000	72275000	46	17.2802494341304	15.7178757458498	scaffold_2_arrow_ctg1	bio6	40000	Odd	62817
30895000	30935000	46	17.2364111786957	15.6446570320688	Super_Scaffold_1	bio6	40000	Even	72442
31055000	31085000	45	17.1398400684444	15.3141416604856	Super_Scaffold_1	bio6	30000	Even	72448
