WindowStart	WindowStop	SNPcount	MeanY	Wstat	scaffold	var	WindowLength	color	WindowNumber
36065000	36095000	36	18.5536510241667	16.0866795811527	scaffold_11_arrow_ctg1	bio7	30000	Odd	2273
60865000	60885000	36	18.6536767511111	16.2317798520996	scaffold_11_arrow_ctg1	bio7	20000	Odd	3803
60905000	60935000	47	18.8701445555319	18.905375290945	scaffold_11_arrow_ctg1	bio7	30000	Odd	3806
60935000	60945000	54	19.7172073007407	21.7693117938131	scaffold_11_arrow_ctg1	bio7	10000	Odd	3807
60945000	60955000	43	18.8694136837209	18.0818462496291	scaffold_11_arrow_ctg1	bio7	10000	Odd	3808
77075000	77095000	23	22.9385516730435	17.9424413322557	scaffold_11_arrow_ctg1	bio7	20000	Odd	4818
21605000	21645000	32	21.0003147625	18.5128872712347	Super_Scaffold_6	bio7	40000	Even	6823
92755000	92775000	47	19.0335223685106	19.1761744203695	Super_Scaffold_6	bio7	20000	Even	11258
18365000	18385000	29	20.5115684110345	16.9874057333769	Super_Scaffold_7	bio7	20000	Odd	12435
23435000	23455000	67	20.2600092976119	25.32271652106	Super_Scaffold_7	bio7	20000	Odd	12749
33665000	33685000	68	16.0451537916176	17.1078365305074	Super_Scaffold_7	bio7	20000	Odd	13389
57925000	57945000	47	18.7505100557447	18.7070808114141	Super_Scaffold_7	bio7	20000	Odd	14809
3595000	3605000	44	19.7511124243182	19.704899712759	Super_Scaffold_8	bio7	10000	Even	16593
4095000	4135000	103	13.8588990414563	15.6907510233676	Super_Scaffold_8	bio7	40000	Even	16626
4355000	4365000	39	19.0507801141026	17.4941438136813	Super_Scaffold_8	bio7	10000	Even	16641
35575000	35605000	47	17.9205125738298	17.3313579306314	Super_Scaffold_8	bio7	30000	Even	18519
35605000	35625000	32	20.90282825375	18.3795582278028	Super_Scaffold_8	bio7	20000	Even	18520
35655000	35675000	44	19.3679608086364	19.0904274888668	Super_Scaffold_8	bio7	20000	Even	18523
35705000	35745000	94	18.9020142138298	26.8109426084825	Super_Scaffold_8	bio7	40000	Even	18526
35745000	35755000	22	22.5589767772727	17.117612358703	Super_Scaffold_8	bio7	10000	Even	18527
35755000	35765000	41	21.3082745378049	21.4319160565779	Super_Scaffold_8	bio7	10000	Even	18528
35765000	35775000	22	21.8408139381818	16.3032090561128	Super_Scaffold_8	bio7	10000	Even	18529
37935000	37955000	48	17.1919080508333	16.2943199837606	Super_Scaffold_8	bio7	20000	Even	18656
17655000	18445000	76	15.1099837644737	16.1151316221785	scaffold_17_arrow_ctg1	bio7	30000	Odd	23196
22985000	23015000	32	20.7842182803125	18.2173393269243	scaffold_17_arrow_ctg1	bio7	30000	Odd	23480
46615000	46635000	54	20.4487834785185	23.069067377316	scaffold_17_arrow_ctg1	bio7	20000	Odd	24927
54435000	54455000	40	18.41628857675	16.7468085444833	scaffold_17_arrow_ctg1	bio7	20000	Odd	25418
38905000	38925000	31	22.7146320829032	20.5290167129752	scaffold_18_arrow_ctg1	bio7	20000	Even	28735
107425000	107455000	62	16.2238528119355	16.6758436253796	Super_Scaffold_4	bio7	30000	Even	39791
113105000	113125000	38	18.1786369097368	15.9685785565458	Super_Scaffold_4	bio7	20000	Even	40112
131135000	131175000	94	15.8320821692553	19.6148300858369	Super_Scaffold_4	bio7	40000	Even	41130
179355000	179375000	61	18.4098994393443	20.6687183917618	Super_Scaffold_4	bio7	20000	Even	43829
219395000	219425000	89	24.7126237383146	39.3413792045377	Super_Scaffold_4	bio7	30000	Even	46143
219425000	219435000	32	24.4196900628125	23.1894527136847	Super_Scaffold_4	bio7	10000	Even	46144
141105000	141145000	49	19.0745314136735	19.6493313843117	Super_Scaffold_5	bio7	40000	Odd	54558
34405000	34435000	134	13.2227623570896	16.116526806905	scaffold_21_arrow_ctg1	bio7	30000	Even	58374
40565000	40575000	24	20.95903338875	15.9837356103085	scaffold_21_arrow_ctg1	bio7	10000	Even	58753
72235000	72275000	46	17.9414636452174	17.1803455202606	scaffold_2_arrow_ctg1	bio7	40000	Odd	63014
31055000	31085000	45	18.0329220353333	17.1409086163341	Super_Scaffold_1	bio7	30000	Even	72709
45655000	45735000	115	14.0959068105217	17.194092380664	Super_Scaffold_1	bio7	80000	Even	73575
55595000	55615000	45	19.4822584971111	19.4915194406944	Super_Scaffold_1	bio7	20000	Even	74103
55615000	55635000	68	19.5844393707353	24.1641086326166	Super_Scaffold_1	bio7	20000	Even	74104
